triples,academic,oral,twitter,seen,academic_residual_info,oral_residual_info,twitter_residual_info
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']",Anatomy is a branch of biology concerned with the study of the structure of organisms and their parts. Anatomy is a branch of medicine that deals with the study of the structure of the human body. Anatomy is a branch of medicine that deals with the study of the structure of the human body. Anatomy is a branch of medicine that deals with the study of the structure of the human body. Anatomy is a branch of medicine that deals,Anatomy is the science of the structure of living things. It is a branch of biology. The science of the structure of living things is called anatomy. It is a branch of biology. The science of the structure of living things is called anatomy. It is a branch of biology. The science of the structure of living things is called anatomy. It is a branch of biology. The science of the structure of living things is called anatomy,"Anatomy is a branch of biology that studies the structure of organisms and their parts. It is a multidisciplinary field that includes the study of cells, tissues, organs, and systems of the body. Anatomy is also concerned with the structure and function of the human body, including the skeletal system, muscular system, nervous system, and endocrine system. Anatomy is a vital field of study for medical professionals, as","{'Anatomy', 'Biology', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of', 'Medicine', 'Realencyclopädie der classischen Altertumswissenschaft'}",353.69517476487306,353.1565132558849,420.8893250543568
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']",All Saints' Day is described by source Catholic Encyclopedia. Catholic Encyclopedia is an instance of Book series. Catholic Encyclopedia is a genre Encyclopedia.,All Saints' Day is described by source Catholic Encyclopedia. It is an instance of Book series. It is a genre Encyclopedia.,All Saints' Day is described by source Catholic Encyclopedia. It is an instance of Book series. It is a genre Encyclopedia.,"{'genre', 'Catholic Encyclopedia', 'Book series', 'described by source', 'instance of', 'Encyclopedia', ""All Saints' Day""}",0.0,0.0,0.0
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']",Bahrain is a sovereign state.,Bahrain is a state (polity).,Bahrain is a sovereign state.,"{'Bahrain', 'instance of', 'Sovereign state', 'subclass of', 'State (polity)'}",0.0,0.0,0.0
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']",Planet is a subclass of Substellar_object. Planet is a parent astronomical body of Star_system. Star_system is a subclass of Astronomical_object. Star_system is a child astronomical body of Planet. Star_system is different from Planetary_system.,"A planet is a celestial body that orbits a star, a star system is a group of stars that are gravitationally bound to each other, and a planetary system is a group of planets that orbit a star.",Planet is a subclass of Substellar_object.Planet is a parent astronomical body of Star_system.Star_system is a subclass of Astronomical_object.Star_system is a child astronomical body of Planet.Star_system is different from Planetary_system.,"{'Astronomical object', 'child astronomical body', 'Star system', 'Planetary system', 'parent astronomical body', 'Substellar object', 'different from', 'Planet', 'subclass of'}",140.0,175.75909678207665,140.0
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']","Flower is different from Malva, described by source Brockhaus_and_Efron_Encyclopedic_Dictionary, different from Flower, described by source Encyclopædia_Britannica_Eleventh_Edition, use Plant_reproduction, part of Shoot.",Flower is different from Malva. Flower is described by source Brockhaus_and_Efron_Encyclopedic_Dictionary. Malva is different from Flower. Flower is described by source Encyclopædia_Britannica_Eleventh_Edition. Flower is use Plant reproduction. Flower is part of Shoot.,"Flower is different from Malva, described by source Brockhaus_and_Efron_Encyclopedic_Dictionary, different from Flower, described by source Encyclopædia_Britannica_Eleventh_Edition, use Plant_reproduction, part of Shoot","{'Shoot', 'use', 'Flower', 'different from', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Plant reproduction', 'part of', 'Malva'}",60.0,40.0,60.0
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']","Right_angle is a facet of Perpendicular, a part of Right_triangle, and a subclass of Angle.",Right_angle is a facet of Perpendicular. Right_angle is a part of Right_triangle. Right_angle is a subclass of Angle.,"Right_angle is a facet of Perpendicular, a part of Right_triangle, and a subclass of Angle.","{'Perpendicular', 'Right angle', 'Angle', 'subclass of', 'Right triangle', 'part of', 'facet of'}",40.0,80.0,40.0
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November is named after Ahmad Sanjar, Animal slaughter and 9.",November is named after Ahmad Sanjar.,November is named after Ahmad_Sanjar.November is named after Animal_slaughter.November is named after November.,"{'9', 'named after', 'Ahmad Sanjar', 'Animal slaughter', 'November'}",0.0,0.0,40.0
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']",English_language is a language of work or name. English_language uses capitalization for Demonym. English_language uses capitalization for Religion. English_language uses capitalization for Religious_denomination. English_language is a linguistic typology.,"English_language uses capitalization for Demonym, English_language uses capitalization for Religion, English_language uses capitalization for Religious_denomination, English_language is a language of work or name, English_language is a language of work or name, English_language is a language of work or name, English_language is a language of work or name, English_language is a language of work or name, English_language is a language of work or name, English",English_Wikipedia is an English-language online encyclopedia. English_language is the language of work or name of English_language. English_language uses capitalization for Demonym. English_language uses capitalization for Religion. English_language uses capitalization for Religious_denomination. English_language is a subject–verb–object language.,"{'Subject–verb–object', 'linguistic typology', 'English language', 'Demonym', 'English Wikipedia', 'Religion', 'language of work or name', 'uses capitalization for', 'Religious denomination'}",120.0,212.65544416404992,229.42420297204006
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The People's Bank of China, the central bank of China, is a participant in the Atomic bombings of Hiroshima and Nagasaki. The People's Bank of China, the central bank of China, has diplomatic relations with the United States. The People's Bank of China, the central bank of China, is a participant in the diplomatic relation with the United States.",China and United States have a diplomatic relation. China is a participant in Atomic bombings of Hiroshima and Nagasaki.,"China's central bank, People's_Bank_of_China, has diplomatic relation with United_States. United_States is a participant in Atomic_bombings_of_Hiroshima_and_Nagasaki.","{""People's Bank of China"", 'China', 'United States', 'diplomatic relation', 'central bank', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",10.431722682240968,0.0,99.56562972571137
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']",Neil Young is a Canadian film director.,Neil Young is a film director. He is a professional.,Neil Young is a film director who practices the profession of professional.,"{'Neil Young', 'occupation', 'practiced by', 'Film director', 'instance of', 'Professional', 'Profession'}",14.284829871016328,0.0,14.781821449819493
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']",Zoology is a part of Biology. Zoology is an instance of Academic discipline. Zoology is said to be the same as Branches of science. Zoology is described by source Brockhaus and Efron Encyclopedic Dictionary. Zoology is a genre of Encyclopedia.,Zoology is a branch of biology. It is an academic discipline. It is said to be the same as branches of science. It is described by source Brockhaus and Efron Encyclopedic Dictionary.,"Zoology is a branch of biology that studies the animal kingdom, including the structure, embryology, evolution, classification, habits, and distribution of all animals, both living and extinct, and how they interact with their ecosystems. It is also called animal science. Zoology is divided into many branches, including anatomy, physiology, ecology, evolution, cell biology, genetics, and developmental biology. Zoology is","{'genre', 'said to be the same as', 'Biology', 'Branches of science', 'instance of', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Encyclopedia', 'Academic discipline', 'Zoology', 'part of'}",0.0,14.683641055880589,440.0259587660665
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']",Computer has part Computer_hardware.,Computer has part Computer_hardware. Computer_hardware is part of Computer.,Computer_hardware has part Computer,"{'Computer hardware', 'part of', 'has part', 'Computer'}",20.0,40.0,20.0
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, born at Rouen, is a French poet.",Pierre Corneille was a French poet and playwright. He was born in Rouen in 1606. He is known as the founder of French tragedy.,Pierre Corneille was a French playwright and poet. He was born in Rouen on 6 June 1606. He is known as the father of French tragedy. He was a member of the Académie française. He was born in Rouen on 6 June 1606. He is known as the father of French tragedy. He was a member of the Académie française.,"{'Author', 'Salerno', 'Poet', 'Playwright', 'place of birth', 'occupation', 'Pierre Corneille', 'subclass of', 'twinned administrative body', 'Writer', 'Rouen'}",25.97810812796987,104.88831720162891,352.5253151907983
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']",Chlorine is a halogen. It is described by source The_Nuttall_Encyclopædia as a halogen.,Chlorine is a halogen. Chlorine is described by source The Nuttall Encyclopædia.,Chlorine is a halogen.Chlorine is described by source The_Nuttall_Encyclopædia.,"{'Chlorine', 'The Nuttall Encyclopædia', 'described by source', 'subclass of', 'Halogen'}",20.0,0.0,20.0
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']",Yorkshire is a country in United Kingdom. United Kingdom participated in Battle of Carillon. United Kingdom participated in Battle of the Lys (1918). Battle of the Lys (1918) is an instance of Battle.,Yorkshire is a country in United Kingdom. United Kingdom participated in Battle of Carillon. United Kingdom participated in Battle of the Lys (1918). Battle of the Lys (1918) is an instance of Battle.,Yorkshire is a country in United_Kingdom. United_Kingdom participated in Battle_of_Carillon. United_Kingdom participated in Battle_of_the_Lys_(1918). Battle_of_the_Lys_(1918) is an instance of Battle.,"{'country', 'United Kingdom', 'Yorkshire', 'Battle of the Lys (1918)', 'instance of', 'Battle', 'Battle of Carillon', 'participant in'}",33.162142644480085,33.162142644480085,187.17328094601595
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']",Mount Vesuvius is a stratovolcano.,Mount Vesuvius is a stratovolcano.,Mount Vesuvius is an instance of Stratovolcano.,"{'Volcano', 'instance of', 'subclass of', 'Mount Vesuvius', 'Stratovolcano'}",0.0,0.0,0.0
