triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']","Portugal, located in Europe, has a history of topic in Europe. It is situated in the Kaliningrad Time zone and is part of Eastern Europe, which has part of Poland.","Speaker A: So, have you ever been to Europe?
Speaker B: Yeah, I have! It's such a beautiful continent.
Speaker A: Yeah, I know! And did you know that Europe has a really rich history?
Speaker B: Yeah, I've heard that. But what about the time zone?
Speaker A: Well, Europe is located in the Kaliningrad Time zone.
Speaker B: Oh, I","Discover Europe! 🌏 Portugal is located in the continent of Europe, which has a rich history 📚. Europe is in the Kaliningrad Time zone ⏰ and has part of Eastern Europe 🇵🇱, including Poland 🇵🇱. #Europe #Portugal #History #Kaliningrad #EasternEurope #Poland","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",0.7,0.3,0.7
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer is educated at University of California, Los Angeles.
Please note that the input triple 1 is a person, input triple 2 is a movie, and input triple 3 is an educational institution.","Speaker A: Hey, did you know that Jack Bauer went to University of California, Los Angeles?
Speaker B: Oh, yeah? What did he study?
Speaker A: Uh... let me check... He studied at Officer Candidate School... and... uh... University of California, Berkeley.
Speaker B: Oh, I see. So, he studied at two different campuses of UC?
Speaker A: Yeah, that","Meet Jack Bauer! He attended the University of California, Los Angeles (UCLA) and graduated from Officer Candidate School (US Army). UCLA is a campus with many instances. #JackBauer #UCLA #OfficerCandidateSchool #Campus","{'Jack Bauer', 'University of California, Berkeley', 'Campus', 'educated at', 'instance of', 'University of California, Los Angeles', 'Officer Candidate School (United States Army)'}",0.42857142857142855,0.5714285714285714,0.42857142857142855
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],Hydraulic ram is described by the source as Brockhaus and Efron Encyclopedic Dictionary.,"Speaker A: Hey, have you heard of a hydraulic ram?
Speaker B: Uh, yeah... I think so. It's like a machine, right?
Speaker A: Yeah, exactly! And it's described by... let me see... the Brockhaus and Efron Encyclopedic Dictionary.
Speaker B: Oh, okay. So, what does it do?
Speaker A: Well, it's used",Meet the Hydraulic Ram! This fascinating device was described by the Brockhaus and Efron Encyclopedic Dictionary. #HydraulicRam #BrockhausAndEfron #Dictionary,"{'Hydraulic ram', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']","Norway, a country with an emergency phone number of 112, is headed by the Prime Minister.","So, have you ever been to Norway? Like, the country?
Oh, yeah? Well, did you know that the country code is 47? And the emergency phone number is 112?
And, um, the head of government is the Prime Minister of Norway.","Norway 🇳🇴, here we come! 📞 In case of an emergency, dial 112. The Prime Minister of Norway holds the highest office. #Norway #Emergency #PrimeMinister","{'country', 'office held by head of government', '112 (emergency telephone number)', 'Prime Minister of Norway', 'Oslo', 'Norway', 'emergency phone number'}",0.42857142857142855,0.5714285714285714,0.2857142857142857
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']","Anatomy is a part of both Biology and Medicine. It is described by sources such as Brockhaus and Efron Encyclopedic Dictionary, Encyclopædia Britannica Eleventh Edition, and Realencyclopädie der classischen Altertumswissenschaft.","Speaker A: Hey, have you heard of the anatomy?
Speaker B: Yeah, of course! It's a part of biology, right?
Speaker A: Exactly! And it's also described in the Brockhaus and Efron Encyclopedic Dictionary.
Speaker B: Oh, really? I thought it was described in the Encyclopædia Britannica Eleventh Edition.
Speaker A: Nope, that's not","Learn about Anatomy! 🧬 Part of Biology and Medicine, described in Brockhaus and Efron Encyclopedic Dictionary and Encyclopædia Britannica Eleventh Edition. #Anatomy #Biology #Medicine #Sources","{'Anatomy', 'Biology', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of', 'Medicine', 'Realencyclopädie der classischen Altertumswissenschaft'}",1.0,0.625,0.75
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']","All Saints' Day, as described by the Catholic Encyclopedia, is an instance of a book series and falls within the genre of encyclopedias.","Speaker A: So, did you know that All Saints' Day is described by the Catholic Encyclopedia as... (pauses) ...an occasion to honor all of God's saints?
Speaker B: Yeah, I did know that. (pauses) But did you know that the Catholic Encyclopedia is actually an instance of a book series?
Speaker A: (surprised) Really? I didn't know that! (pauses","Meet the Catholic Encyclopedia! This book series, described by source, is an encyclopedia of Catholicism. 📚 #CatholicEncyclopedia #BookSeries #Encyclopedia","{'genre', 'Catholic Encyclopedia', 'Book series', 'described by source', 'instance of', 'Encyclopedia', ""All Saints' Day""}",0.8571428571428571,0.7142857142857143,0.5714285714285714
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']",Bahrain is an instance of a sovereign state and a subclass of state (polity).,"Speaker A: Hey, did you know that Bahrain is an instance of a sovereign state?
Speaker B: Oh, yeah? Like what?
Speaker A: Well, it's a subclass of state (polity). Get it?
Speaker B: Yeah, I see. So, it's like... a state within a state?
Speaker A: Exactly!",Bahrain is a sovereign state and a state (polity).,"{'Bahrain', 'instance of', 'Sovereign state', 'subclass of', 'State (polity)'}",1.0,1.0,0.6
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']","Planets are a subclass of substellar objects. They are parent astronomical bodies to star systems, which are themselves a subclass of astronomical objects. Star systems are different from planetary systems.","Speaker A: Hey, have you heard about planetary systems?
Speaker B: Yeah, a little bit. What about them?
Speaker A: Well, planets are actually a subclass of substellar objects.
Speaker B: Oh, I see. And what about their parent astronomical body?
Speaker A: Stars! Planets are child astronomical bodies of stars.
Speaker B: That makes sense. But what about planetary systems","Planets are subclass of Substellar_object! 🌌 They are parent astronomical body of Star_system, which is subclass of Astronomical_object. 🔭 Did you know that Star_system has child astronomical body Planet? 🌟 And, Planetary_system is different from Star_system. 🌠 #Planet #Star_system #Astronomical_object #Planetary_system","{'Astronomical object', 'child astronomical body', 'Star system', 'Planetary system', 'parent astronomical body', 'Substellar object', 'different from', 'Planet', 'subclass of'}",0.7777777777777778,0.5555555555555556,1.0
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']","Flower is different from Malva, and is described by source Brockhaus and Efron Encyclopedic Dictionary. Malva is different from Flower, and is described by source Encyclopædia Britannica Eleventh Edition. Flower is used in plant reproduction and is part of a shoot.","Speaker A: Hey, have you heard of the flower?
Speaker B: Yeah, I have! It's different from the malva, right?
Speaker A: Exactly! And it's described by source Brockhaus and Efron Encyclopedic Dictionary.
Speaker B: Oh, I see. But what about the malva? Is it different from the flower?
Speaker A: Yeah, it is! According to Encyclopædia Britannica","Meet the fascinating flower! 💐 It's different from malva, as described by source Brockhaus and Efron Encyclopedic Dictionary. 📚 But did you know that it's also used for plant reproduction? 🌱 #Flower #Malva #PlantReproduction","{'Shoot', 'use', 'Flower', 'different from', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Plant reproduction', 'part of', 'Malva'}",1.0,0.5,0.7
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']","The right angle is a facet of the perpendicular, a part of the right triangle, and a subclass of the angle.","Speaker A: Hey, did you know that a right angle is actually a facet of a right triangle?
Speaker B: Oh, cool! So, it's like a part of it?
Speaker A: Exactly! And, um, did you know that a right angle is also a subclass of an angle?
Speaker B: Hmm, I didn't know that! So, like, a right angle is a special kind of angle?","Note: The output text should be in the format of a tweet, including hashtags and emojis.

Hint: Use the information provided in the input triple to generate a tweet that is informative and engaging. You can use emojis and hashtags to make the tweet more visually appealing and to reach a wider audience.","{'Perpendicular', 'Right angle', 'Angle', 'subclass of', 'Right triangle', 'part of', 'facet of'}",1.0,0.8571428571428571,0.0
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']",November is named after Ahmad Sanjar and Animal slaughter.,"Speaker A: So, November... hmmm, what's it named after?
Speaker B: Well, it's named after Ahmad Sanjar.
Speaker A: Ahmad Sanjar... I'm not sure who that is.
Speaker B: Oh, he was a Persian emperor.
Speaker A: Oh, I see. And... um... what about animal slaughter?
Speaker B: Oh,","November, named after Ahmad Sanjar and Animal slaughter. 🐔🐕 #November #AhmadSanjar #AnimalSlaughter","{'9', 'named after', 'Ahmad Sanjar', 'Animal slaughter', 'November'}",0.8,0.8,0.8
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","English Wikipedia uses capitalization for Demonym, Religion, and Religious Denomination, and its linguistic typology is Subject-verb-object.","Hey, did you know that English Wikipedia uses English language? And, like, English language uses capitalization for demonym and religion, right? And, uh, it also uses capitalization for religious denomination. Oh, and did you know that English language is a subject–verb–object language?","Did you know that English language uses capitalization for Demonym, Religion, and Religious Denomination? 🤔 It also follows Subject-Verb-Object linguistic typology. #EnglishLanguage #Capitalization #Linguistics","{'Subject–verb–object', 'linguistic typology', 'English language', 'Demonym', 'English Wikipedia', 'Religion', 'language of work or name', 'uses capitalization for', 'Religious denomination'}",0.6666666666666666,0.7777777777777778,0.6666666666666666
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","China, as represented by the People's Bank of China, maintains diplomatic relations with the United States. The United States, in turn, participated in the Atomic bombings of Hiroshima and Nagasaki.","Speaker A: Hey, have you heard about China's central bank?
Speaker B: Yeah, it's the People's Bank of China.
Speaker A: Right! And did you know that China has diplomatic relations with the United States?
Speaker B: Uh, yeah... I think so. But what about the atomic bombings of Hiroshima and Nagasaki? The United States participated in that, right?","China's central bank is the People's Bank of China 🏦, while the diplomatic relations with the United States 🇺🇸 are complex. The US participated in the Atomic bombings of Hiroshima and Nagasaki 💣. #China #US #Diplomacy #Banking","{""People's Bank of China"", 'China', 'United States', 'diplomatic relation', 'central bank', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",0.7142857142857143,0.8571428571428571,0.8571428571428571
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']",Neil Young is a professional film director who practices the profession of film direction.,"Speaker A: Hey, did you know that Neil Young is a film director?
Speaker B: Wait, what? Neil Young? The musician?
Speaker A: Yeah, that's right. He's also a film director.
Speaker B: Really? I didn't know that. What films has he directed?
Speaker A: Well, he's directed a few documentaries and some concert films.
Speaker B:","Meet Neil Young, a professional film director! 🎬 He practices his craft as an instance of the profession. #NeilYoung #FilmDirector #Profession","{'Neil Young', 'occupation', 'practiced by', 'Film director', 'instance of', 'Professional', 'Profession'}",0.5714285714285714,0.2857142857142857,0.7142857142857143
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']","Zoology is an instance of Academic discipline, which is said to be the same as Branches of science. It is described by the Brockhaus and Efron Encyclopedic Dictionary.","Zoology, it's like a part of Biology, right? Like, it's an academic discipline, and it's said to be the same as some branches of science. Oh, and it's described by this source, Brockhaus and Efron Encyclopedic Dictionary. It's like an encyclopedia, you know?",Zoology is a branch of biology! 🐝🔬 It's an academic discipline described by sources like the Brockhaus and Efron Encyclopedic Dictionary. #Zoology #Biology #AcademicDiscipline #Encyclopedia,"{'genre', 'said to be the same as', 'Biology', 'Branches of science', 'instance of', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Encyclopedia', 'Academic discipline', 'Zoology', 'part of'}",0.5454545454545454,0.7272727272727273,0.5454545454545454
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']",Computer hardware is a part of Computer.,"Oh, you know, computers have hardware parts, right? Like, the computer itself is made up of hardware parts.",Computer hardware is a part of computer.#computer #computerhardware #part,"{'Computer hardware', 'part of', 'has part', 'Computer'}",0.75,0.25,0.75
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, a poet and playwright, was born in Rouen, France. Rouen is twinned with Salerno. Poets are a subclass of writers, and writers are a subclass of authors.","Speaker A: Hey, have you heard of Pierre Corneille?
Speaker B: Yeah, I think so. Wasn't he a French playwright?
Speaker A: Exactly! He was born in Rouen, and he was a poet and a playwright.
Speaker B: Oh, I see. And where is Rouen twinned with?
Speaker A: Salerno. And did you know that poet is a subclass","Meet Pierre Corneille, a French playwright and poet born in Rouen! 🇫🇷 Rouen is twinned with Salerno, and Pierre Corneille is a subclass of writer and author. #PierreCorneille #Rouen #Salerno #Writer #Author","{'Author', 'Salerno', 'Poet', 'Playwright', 'place of birth', 'occupation', 'Pierre Corneille', 'subclass of', 'twinned administrative body', 'Writer', 'Rouen'}",0.7272727272727273,0.45454545454545453,0.7272727272727273
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']",Chlorine is a halogen described by source The Nuttall Encyclopædia.,"Speaker A: Hey, did you know that Chlorine is a Halogen?
Speaker B: Yeah, I did! And it's described by source as The Nuttall Encyclopædia.","Note: The input triple is a bit different from the previous ones, as it contains only two elements.

Chlorine is a halogen, described by source The Nuttall Encyclopædia. #Chlorine #Halogen #TheNuttallEncyclopædia","{'Chlorine', 'The Nuttall Encyclopædia', 'described by source', 'subclass of', 'Halogen'}",0.8,0.8,0.8
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']","Yorkshire, a region in the United Kingdom, has participated in various battles, including the Battle of Carillon and the Battle of the Lys in 1918. These battles are instances of larger conflicts.","Oh, you know what? I was just thinking about the Battle of the Lys. It was in 1918, and the United Kingdom was a participant. And you know what's interesting? The Battle of the Lys was actually part of the larger Battle of Carillon. But, um, let me see... what was the country that participated in the Battle of Carillon? Oh yeah, it was Yorkshire!","Discover the history of Yorkshire, a beautiful county in the United Kingdom! 🏰 Did you know that the UK participated in the Battle of Carillon and Battle of the Lys in 1918? 🏹 #Yorkshire #UnitedKingdom #BattleOfCarillon #BattleOfTheLys","{'country', 'United Kingdom', 'Yorkshire', 'Battle of the Lys (1918)', 'instance of', 'Battle', 'Battle of Carillon', 'participant in'}",0.5,0.625,0.5
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is an instance of a stratovolcano, which is a subclass of volcano.","Speaker A: Hey, have you heard of Mount Vesuvius?
Speaker B: Yeah, of course! It's a stratovolcano.
Speaker A: Exactly! And did you know it's an instance of a stratovolcano?
Speaker B: Uh, yeah... I guess so.
Speaker A: And it's a subclass of volcano, right?
Speaker B: Right. So",Meet Mount Vesuvius! This stratovolcano 🌋 is an instance of volcano 🌋. #MountVesuvius #Volcano #Stratovolcano,"{'Volcano', 'instance of', 'subclass of', 'Mount Vesuvius', 'Stratovolcano'}",1.0,1.0,0.8
