triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Prose<rel>described by source<obj>Granat_Encyclopedic_Dictionary', '<subj>Granat_Encyclopedic_Dictionary<rel>instance of<obj>Encyclopedic_dictionary']",Prose is described by Granat_Encyclopedic_Dictionary. Granat_Encyclopedic_Dictionary is an Encyclopedic_dictionary.,Prose is described by Granat_Encyclopedic_Dictionary. Granat_Encyclopedic_Dictionary is an Encyclopedic_dictionary.,Prose is described by Granat_Encyclopedic_Dictionary. Granat_Encyclopedic_Dictionary is an Encyclopedic_dictionary.,"{'Prose', 'Granat Encyclopedic Dictionary', 'described by source', 'instance of', 'Encyclopedic dictionary'}",0.6,0.6,0.6
"['<subj>Portugal<rel>continent<obj>Europe', '<subj>Europe<rel>history of topic<obj>History_of_Europe', '<subj>Europe<rel>located in time zone<obj>Kaliningrad_Time', '<subj>Europe<rel>has part<obj>Eastern_Europe', '<subj>Eastern_Europe<rel>has part<obj>Poland']","Portugal is located in Europe, which is a continent in the Kaliningrad Time zone, which is part of Eastern Europe, which is part of Europe.",Portugal is a country in Europe. It is located in the Kaliningrad Time zone. Eastern Europe is a part of Europe. Poland is a part of Eastern Europe.,"Portugal is a country located in Europe. It is part of the continent of Europe and is bordered by Spain and the Atlantic Ocean. Portugal is a member of the European Union and the Schengen Area. The country has a rich history and culture, with many historical landmarks and museums. Portugal is also known for its beautiful beaches and vibrant nightlife. Eastern Europe is a region that includes countries such as Poland, Hungary, and the Czech Republic. It is bordered by Western Europe to the west, the","{'Kaliningrad Time', 'has part', 'Portugal', 'continent', 'History of Europe', 'Eastern Europe', 'Poland', 'located in time zone', 'Europe', 'history of topic'}",0.5,0.5,0.5
"['<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Berkeley', '<subj>Jack_Bauer<rel>educated at<obj>Officer_Candidate_School_(United_States_Army)', '<subj>Jack_Bauer<rel>educated at<obj>University_of_California,_Los_Angeles', '<subj>University_of_California,_Los_Angeles<rel>instance of<obj>Campus']","Jack Bauer, educated at University of California, Berkeley, Officer Candidate School (United States Army), University of California, Los Angeles, Campus, is a Campus.","Jack Bauer is a graduate of the University of California, Los Angeles. He is also a graduate of the Officer Candidate School of the United States Army.","Jack Bauer is a fictional character from the television series 24. He is a former CIA operative and current member of the Los Angeles Police Department. Bauer was educated at the University of California, Berkeley, the Officer Candidate School (United States Army), and the University of California, Los Angeles. He is a graduate of the FBI National Academy. Bauer is a skilled martial artist and has a black belt in karate. He is also fluent in Spanish and Russian. Bauer is known for his quick thinking and","{'Jack Bauer', 'University of California, Berkeley', 'Campus', 'educated at', 'instance of', 'University of California, Los Angeles', 'Officer Candidate School (United States Army)'}",0.8571428571428571,0.2857142857142857,0.7142857142857143
['<subj>Hydraulic_ram<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary'],Hydraulic ram is described by source Brockhaus_and_Efron_Encyclopedic_Dictionary,Hydraulic ram is a device for the transfer of water from a lower to a higher level. It is described by Brockhaus and Efron Encyclopedic Dictionary.,"Hydraulic ram is a device that uses the principle of the hydraulic press to increase the pressure of a liquid. It is used to pump water or other liquids from one place to another, or to increase the pressure of a liquid for use in various applications. The hydraulic ram consists of a chamber, a piston, and a valve. The chamber is filled with liquid, and the piston is connected to a lever or other mechanism that can be used to pump the liquid. The valve is used to control the","{'Hydraulic ram', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary'}",1.0,0.6666666666666666,0.3333333333333333
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']",Oslo is the capital of Norway. The emergency telephone number in Norway is 112. The office held by the head of government in Norway is Prime Minister of Norway.,Do you know Oslo? It is a country in Norway. The emergency telephone number is 112. The office held by the head of government is Prime Minister of Norway.,"Meet Oslo! This country 🌍, which holds Norway 🇳🇴 as its capital, has an emergency phone number 📞 of 112. The country's head of government 🗳️ is the Prime Minister of Norway 🇳🇴.#Oslo #Norway #EmergencyPhoneNumber #PrimeMinisterOfNorway","{'country', 'office held by head of government', '112 (emergency telephone number)', 'Prime Minister of Norway', 'Oslo', 'Norway', 'emergency phone number'}",0.42857142857142855,0.5714285714285714,0.7142857142857143
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']",Anatomy is a branch of Biology and Medicine. It is described by Brockhaus_and_Efron_Encyclopedic_Dictionary and Encyclopædia_Britannica_Eleventh_Edition and Realencyclopädie_der_classischen_Altertumswissenschaft.,"The human body is divided into several parts, such as the head, neck, chest, abdomen, back, arms, legs, and feet. These parts are described by various sources, including Brockhaus and Efron Encyclopedic Dictionary, Encyclopædia Britannica Eleventh Edition, and Realencyclopädie der classischen Altertumswissenschaft.","Anatomy is a branch of biology that deals with the study of the structure of organisms and their parts. It is closely related to physiology, which studies how organisms function. Anatomy is also closely related to medicine, which studies how to treat diseases and injuries. Anatomy is often divided into two main branches: gross anatomy, which studies the visible structures of the body, and microscopic anatomy, which studies the structures that can only be seen with a microscope. Anatomy is important for understanding how the body works and for","{'Anatomy', 'Biology', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of', 'Medicine', 'Realencyclopädie der classischen Altertumswissenschaft'}",0.75,0.375,0.375
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']","All Saints' Day is described by Catholic Encyclopedia, which is an encyclopedia of the Catholic Church. It is a genre of encyclopedia.","All Saints' Day is a Christian holiday celebrated on November 1, and is part of the liturgical year of the Catholic Church. It is also celebrated by some Protestants, Orthodox Christians, and Muslims. The holiday commemorates all saints, known and unknown, who have entered the heavenly realm. It is also known as All Hallows' Day and Hallowmas. The holiday is observed in many countries around the world, including the United States, Canada, the United Kingdom, Ireland, and","All Saints' Day is a Christian holiday celebrated on November 1, which is the day after All Hallows' Eve (Halloween). It is a day to remember and honor all saints, both known and unknown, who have contributed to the Church and to society. The Catholic Encyclopedia is a comprehensive reference work on the Catholic faith and tradition, published by the Catholic Church in the early 20th century. It is a valuable resource for anyone interested in learning more about the Catholic Church and its history","{'genre', 'Catholic Encyclopedia', 'Book series', 'described by source', 'instance of', 'Encyclopedia', ""All Saints' Day""}",0.5714285714285714,0.14285714285714285,0.42857142857142855
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']","Bahrain is an instance of Sovereign_state, which is a subclass of State_(polity).",Bahrain is a sovereign state in the Persian Gulf. It is a member of the Gulf Cooperation Council.,"Bahrain is a sovereign state located in the Persian Gulf. It is a member of the Gulf Cooperation Council and has a population of around 1.5 million people. The country is known for its rich history and culture, and is home to many important landmarks such as the Bahrain National Museum and the Bahrain Fort. Bahrain is also a popular tourist destination, with its beautiful beaches and warm weather making it a great place to visit.","{'Bahrain', 'instance of', 'Sovereign state', 'subclass of', 'State (polity)'}",1.0,0.4,0.4
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']","A planet is a celestial body that orbits a star or stellar remnant that is not a star itself. A planet is in the inner Solar System, a region of the Solar System located between the orbit of Mars and the orbit of Jupiter. The inner Solar System is the region of the Solar System located between the orbit of the planet Mercury and the orbit of the planet Jupiter. The inner Solar System is the region of the Solar System located between the orbit of the planet Mercury and the orbit of the planet","Yes, Planet is a subclass of Substellar_object, and a parent astronomical body of Star_system. Star_system is a subclass of Astronomical_object, and a child astronomical body of Planet. Star_system is different from Planetary_system.","Meet Planet! This star system ⭐️, which is a subclass of astronomical objects 🌠, has a parent body that is a star 🌟. It is different from a planetary system 🌍.#Planet #StarSystem #Astronomy","{'Astronomical object', 'child astronomical body', 'Star system', 'Planetary system', 'parent astronomical body', 'Substellar object', 'different from', 'Planet', 'subclass of'}",0.1111111111111111,1.0,0.6666666666666666
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']","Flower is different from Malva, Flower is described by source Brockhaus and Efron Encyclopedic Dictionary, Malva is different from Flower, Flower is described by source Encyclopædia Britannica Eleventh Edition, Flower is used in Plant reproduction, Flower is part of Shoot.",Flower is different from Malva. Flower is described by source Brockhaus and Efron Encyclopedic Dictionary. Malva is different from Flower. Flower is described by source Encyclopædia Britannica Eleventh Edition. Flower is used for Plant reproduction. Flower is part of Shoot.,"Meet Flower! This plant 🌼, which is different from Malva 🌼, is described by source Brockhaus_and_Efron_Encyclopedic_Dictionary 📚. It is also different from Flower 🌼, which is described by source Encyclopædia_Britannica_Eleventh_Edition 📚. Flower 🌼 is used for Plant_reproduction 🌱. Flower 🌼 is part of Shoot 🌳.#Fl","{'Shoot', 'use', 'Flower', 'different from', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Plant reproduction', 'part of', 'Malva'}",1.0,1.0,1.0
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']",A right angle is a type of angle that is equal to 90 degrees. It is a part of a right triangle and a facet of a perpendicular.,Right angle is a facet of perpendicular. Right angle is a part of right triangle. Right angle is a subclass of angle.,Right angle is a type of angle that has a measure of 90 degrees. It is one of the most common types of angles in geometry. Right angle is also known as a perpendicular angle. Right angle is a special case of an acute angle. Right angle is a special case of a reflex angle. Right angle is a special case of an obtuse angle. Right angle is a special case of a straight angle. Right angle is a special case of a complete angle. Right angle is a special,"{'Perpendicular', 'Right angle', 'Angle', 'subclass of', 'Right triangle', 'part of', 'facet of'}",0.8571428571428571,1.0,0.42857142857142855
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November is named after 9, 9 is named after Ahmad_Sanjar, Ahmad_Sanjar is named after Animal_slaughter.","November is named after 9, November is named after Ahmad_Sanjar, November is named after Animal_slaughter","Meet November! This month, named after 9, 9, and 9, is a special time to celebrate the life of Ahmad Sanjar and Animal slaughter. #November #AhmadSanjar #AnimalSlaughter","{'9', 'named after', 'Ahmad Sanjar', 'Animal slaughter', 'November'}",1.0,1.0,1.0
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","English is a West Germanic language that was first spoken in early medieval England and is now a global lingua franca. It is named after the Angles, one of the Germanic tribes who settled England in the 5th century. English has its origins in the Anglo-Frisian dialects brought to Britain by Anglo-Saxon settlers. It is closely related to the Frisian languages, and other West Germanic languages, such as Dutch and German. English has developed over the course of","English is a West Germanic language that was first spoken in early medieval England and eventually became a global lingua franca. It is named after the Angles, one of the Germanic tribes that migrated to the area of Great Britain that later took their name, as England. Both names are derived from the Old English noun Englisc, meaning ""Anglo-Saxon"". English is the most widely spoken Germanic language, with over 380 million native speakers, most of whom live in the United Kingdom","English is a West Germanic language that was first spoken in early medieval England and eventually became the leading language of scientists, lawyers, politicians, writers, and others. It is now the leading language of the United States, the United Kingdom, Canada, Australia, New Zealand, Ireland, and South Africa. It is also the official language of the European Union, and is spoken by more than 400 million people worldwide.English is a language that uses capitalization for names, religion, and religious denomin","{'Subject–verb–object', 'linguistic typology', 'English language', 'Demonym', 'English Wikipedia', 'Religion', 'language of work or name', 'uses capitalization for', 'Religious denomination'}",0.0,0.0,0.2222222222222222
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","China's central bank, the People's Bank of China, has a diplomatic relation with the United States. The United States is a participant in the atomic bombings of Hiroshima and Nagasaki.",China is the central bank of the People's Bank of China. China and the United States have a diplomatic relationship. The United States participated in the atomic bombings of Hiroshima and Nagasaki.,"China and the United States have a complicated relationship. The People's Bank of China is the central bank of China, and the United States has diplomatic relations with China. The United States participated in the atomic bombings of Hiroshima and Nagasaki during World War II.","{""People's Bank of China"", 'China', 'United States', 'diplomatic relation', 'central bank', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",1.0,0.8571428571428571,0.8571428571428571
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']",Neil Young is a film director. He is a professional.,Neil Young is a film director. He is a professional.,"Meet Neil Young! This film director 🎥, who holds the occupation of film director 🎥, is an instance of profession 🏢.#NeilYoung #FilmDirector #Occupation","{'Neil Young', 'occupation', 'practiced by', 'Film director', 'instance of', 'Professional', 'Profession'}",0.5714285714285714,0.5714285714285714,0.7142857142857143
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']",Zoology is a branch of science that studies animals. It is also a discipline that is part of the academic field of biology. Zoology is said to be the same as the branch of science called branches of science. Zoology is described by the encyclopedia Brockhaus and Efron Encyclopedic Dictionary.,Zoology is a branch of biology. It is a part of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch of biology. Zoology is a branch,"Zoology is a branch of biology that deals with the study of animals, including their structure, function, evolution, classification, habitats, distribution, identification, and conservation. It is a subfield of biology that focuses on the study of animals, including their structure, function, evolution, classification, habitats, distribution, identification, and conservation. It is a subfield of biology that focuses on the study of animals, including their structure, function, evolution, classification, habitats, distribution, identification, and","{'genre', 'said to be the same as', 'Biology', 'Branches of science', 'instance of', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Encyclopedia', 'Academic discipline', 'Zoology', 'part of'}",0.6363636363636364,0.2727272727272727,0.18181818181818182
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']","Computer has part Computer_hardware, Computer_hardware is part of Computer.",Computer has part Computer_hardware. Computer_hardware is part of Computer.,Computer has part Computer_hardware. Computer_hardware is part of Computer.,"{'Computer hardware', 'part of', 'has part', 'Computer'}",1.0,1.0,1.0
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, a French poet and playwright, was born in Rouen. Rouen is twinned with Salerno. A poet is a writer who writes poetry. A writer is an author who writes books. An author is a person who writes books.",Pierre Corneille was a French poet and playwright. He was born in Rouen. Rouen is twinned with Salerno. A poet is a person who writes poetry. A writer is a person who writes books. An author is a person who writes books.,"Meet Pierre Corneille! This Poet 📚, who holds French citizenship 🇫🇷, was born in Rouen 🇫🇷. Rouen is twinned with Salerno 🇮🇹. Pierre Corneille is a Poet 📚 and a Playwright 📚. He is also a Writer 📚 and an Author 📚.#PierreCorneille #Poet #Playwright #French #R","{'Author', 'Salerno', 'Poet', 'Playwright', 'place of birth', 'occupation', 'Pierre Corneille', 'subclass of', 'twinned administrative body', 'Writer', 'Rouen'}",0.6363636363636364,0.6363636363636364,0.6363636363636364
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']","Chlorine is a Halogen, and is described by source The_Nuttall_Encyclopædia.",Chlorine is a halogen. It is described by The_Nuttall_Encyclopædia.,"Chlorine is a halogen and a member of the group 17 elements on the periodic table. It is a greenish-yellow gas at room temperature. It is a highly reactive element that forms many compounds with other elements. Chlorine is used in many industrial processes, such as the production of plastics, paper, and textiles. It is also used in the production of chlorine dioxide, which is used as a disinfectant in water treatment. Chlorine is a highly toxic gas and can cause severe","{'Chlorine', 'The Nuttall Encyclopædia', 'described by source', 'subclass of', 'Halogen'}",0.8,0.6,0.4
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']",Yorkshire is a country in the United Kingdom. Yorkshire is a participant in the Battle of Carillon. Yorkshire is a participant in the Battle of the Lys (1918). The Battle of the Lys (1918) is an instance of the Battle.,Do you know Yorkshire? It is a country in the United Kingdom. It was a participant in the Battle of Carillon. It was also a participant in the Battle of the Lys. The Battle of the Lys was an instance of the Battle.,"Yorkshire is a country in the United Kingdom. It is located in the north of England and has a population of 5.3 million people. The capital of Yorkshire is Leeds. The largest city in Yorkshire is Bradford. The most famous landmarks in Yorkshire are the Yorkshire Dales and the Yorkshire Moors. Yorkshire is known for its rich history and culture. It is also home to many famous people, such as the writer Jane Austen and the musician Elton John. Yorkshire is a great place","{'country', 'United Kingdom', 'Yorkshire', 'Battle of the Lys (1918)', 'instance of', 'Battle', 'Battle of Carillon', 'participant in'}",1.0,0.875,0.375
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is a stratovolcano, which is a subclass of volcano.",Mount Vesuvius is a stratovolcano. It is a subclass of volcano.,"Mount Vesuvius is a stratovolcano located on the Gulf of Naples in the Campania region of Italy. It is one of the most active volcanoes in Europe and has a history of eruptions dating back to at least 79 AD, when it erupted and buried the Roman cities of Pompeii and Herculaneum. The volcano is named after the Roman god of fire, Vulcan, and is considered a sacred site by the local population. Mount Vesuvius is a popular tourist","{'Volcano', 'instance of', 'subclass of', 'Mount Vesuvius', 'Stratovolcano'}",0.8,0.8,0.6
