triples,academic,oral,twitter,seen,academic_coverage,oral_coverage,twitter_coverage
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']",Oslo is the capital of Norway. The emergency phone number in Norway is 112. The office held by the head of government in Norway is Prime Minister of Norway.,"Speaker A: Hey, I was looking into the... um... the country of Oslo.
 Speaker B: Oh, yeah? The country of Oslo... where is that?
 Speaker A: Well, its country is Norway.
 Speaker B: Norway, right. And, uh, what about its emergency phone number?
 Speaker A: Let's see... the emergency phone number is 112.
 Speaker B:","Oslo is the capital of Norway, which has an emergency phone number of 112 and a Prime Minister as its head of government.","{'country', 'office held by head of government', '112 (emergency telephone number)', 'Prime Minister of Norway', 'Oslo', 'Norway', 'emergency phone number'}",0.5714285714285714,0.5714285714285714,0.42857142857142855
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']","Anatomy is a branch of biology and medicine that deals with the study of the structure of living things. It is described by sources such as the Brockhaus and Efron Encyclopedic Dictionary, the Encyclopædia Britannica Eleventh Edition, and the Realencyclopädie der classischen Altertumswissenschaft.","Speaker A: Hey, I was looking into the... um... the Anatomy.
 Speaker B: Oh, yeah? The Anatomy... where is that?
 Speaker A: Well, its part of Biology.
 Speaker B: Biology, right. And, uh, what about its part of Medicine?
 Speaker A: Let's see... the part of Medicine is Medicine.
 Speaker B: Medicine. Got it. And","Anatomy is a branch of biology and medicine that deals with the study of the structure of living things. It is described in sources such as the Brockhaus and Efron Encyclopedic Dictionary, Encyclopædia Britannica Eleventh Edition, and Realencyclopädie der classischen Altertumswissenschaft.","{'Anatomy', 'Biology', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'part of', 'Medicine', 'Realencyclopädie der classischen Altertumswissenschaft'}",0.875,0.5,0.75
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']","All Saints' Day is described by the Catholic Encyclopedia, which is an instance of a book series and a genre of encyclopedia.",All Saints' Day is described by source Catholic Encyclopedia. Catholic Encyclopedia is an instance of Book series. Catholic Encyclopedia is a genre Encyclopedia.,"All Saints' Day is a Christian holiday celebrated on November 1st. It is a day to remember and honor all the saints, both known and unknown. The Catholic Encyclopedia describes it as a day of ""universal commemoration of all the saints of Christendom, whether their feasts are kept or not, and whether they be known or unknown."" The Catholic Encyclopedia is a book series that was first published in 1907. It is an encyc","{'genre', 'Catholic Encyclopedia', 'Book series', 'described by source', 'instance of', 'Encyclopedia', ""All Saints' Day""}",0.8571428571428571,1.0,0.5714285714285714
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']",Bahrain is an instance of a sovereign state. A sovereign state is a subclass of a state polity.,Bahrain is a sovereign state. It is a subclass of state.,"Bahrain is a sovereign state, a type of state that is independent and has its own government. It is a subclass of the State (polity) class.","{'Bahrain', 'instance of', 'Sovereign state', 'subclass of', 'State (polity)'}",0.8,0.6,0.8
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']","A planet is a subclass of a substellar object, which is a subclass of an astronomical object. A star system is a subclass of an astronomical object and has a planet as its child astronomical body. A star system is different from a planetary system.","Speaker A: Hey, I was looking into the... um... the Planet.
 Speaker B: Oh, yeah? The Planet... where is that?
 Speaker A: Well, its parent astronomical body is Star system.
 Speaker B: Star system, right. And, uh, what about its subclass of?
 Speaker A: Let's see... the subclass of is Substellar object.
 Speaker B: Substellar object. Got","A planet is a sub-stellar object that orbits a star. It is different from a star system, which is a collection of stars and planets. A star system can have multiple planets, and a planet can be a child of a star system.","{'Astronomical object', 'child astronomical body', 'Star system', 'Planetary system', 'parent astronomical body', 'Substellar object', 'different from', 'Planet', 'subclass of'}",0.8888888888888888,0.5555555555555556,0.3333333333333333
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']",Flower is different from Malva. It is described by source Brockhaus and Efron Encyclopedic Dictionary. Malva is different from Flower. It is described by source Encyclopædia Britannica Eleventh Edition. Flower is used for Plant reproduction. It is part of Shoot.,"Speaker A: Hey, I was looking into the... um... the flower.
 Speaker B: Oh, yeah? The flower... where is that?
 Speaker A: Well, its different from Malva.
 Speaker B: Malva, right. And, uh, what about its described by source?
 Speaker A: Let's see... the described by source is Brockhaus and Efron Encyclopedic Dictionary.
 Speaker B: Bro","Flower is different from Malva, and is described by sources such as Brockhaus and Efron Encyclopedic Dictionary and Encyclopædia Britannica Eleventh Edition. It is also used for plant reproduction and is a part of the shoot.","{'Shoot', 'use', 'Flower', 'different from', 'Encyclopædia Britannica Eleventh Edition', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Plant reproduction', 'part of', 'Malva'}",1.0,0.5,1.0
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']","A right angle is a facet of a perpendicular, and it is a part of a right triangle. It is also a subclass of an angle.",,"Discover the world of Right Angles! 🔺 They are facets of perpendiculars, parts of right triangles, and subclasses of angles. #RightAngle #Geometry #Mathematics","{'Perpendicular', 'Right angle', 'Angle', 'subclass of', 'Right triangle', 'part of', 'facet of'}",1.0,0.0,0.5714285714285714
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November is named after the Roman goddess of agriculture, Ceres. It is also named after the Roman god of war, Mars.","Speaker A: November is named after the 9th month of the year.
 Speaker B: Oh, I didn't know that.
 Speaker A: Yeah, it's also named after Ahmad Sanjar.
 Speaker B: Who's that?
 Speaker A: He was a Seljuk ruler.
 Speaker B: Oh, right. And what else is November named after?
 Speaker A: Animal slaughter","November is named after the Roman goddess of agriculture, Ceres. It is also named after the month of the year when the harvest is traditionally brought in.","{'9', 'named after', 'Ahmad Sanjar', 'Animal slaughter', 'November'}",0.4,1.0,0.4
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","English Wikipedia is a work or name written in the English language. The English language uses capitalization for demonyms, religions, and religious denominations. The English language has a linguistic typology of subject-verb-object.","Speaker A: Hey, I was looking into the... um... the English language.
Speaker B: Oh, yeah? The English language... where is that?
Speaker A: Well, its language of work or name is English Wikipedia.
Speaker B: English Wikipedia, right. And, uh, what about its uses capitalization for?
Speaker A: Let's see... the uses capitalization for is Demonym.
Speaker B:","English Wikipedia uses English language, which uses capitalization for demonym, religion, and religious denomination. English language has a subject-verb-object linguistic typology.","{'Subject–verb–object', 'linguistic typology', 'English language', 'Demonym', 'English Wikipedia', 'Religion', 'language of work or name', 'uses capitalization for', 'Religious denomination'}",0.7777777777777778,0.5555555555555556,0.7777777777777778
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",China's central bank is the People's Bank of China. China has a diplomatic relation with the United States. The United States is a participant in the Atomic bombings of Hiroshima and Nagasaki.,"Speaker A: Hey, I was looking into the... um... the China.
 Speaker B: Oh, yeah? The China... where is that?
 Speaker A: Well, its central bank is People's Bank of China.
 Speaker B: People's Bank of China, right. And, uh, what about its diplomatic relation?
 Speaker A: Let's see... the diplomatic relation is United States.
 Speaker B",China has a central bank called the People's Bank of China. The United States and China have a diplomatic relationship. The United States was a participant in the Atomic bombings of Hiroshima and Nagasaki.,"{""People's Bank of China"", 'China', 'United States', 'diplomatic relation', 'central bank', 'participant in', 'Atomic bombings of Hiroshima and Nagasaki'}",1.0,0.7142857142857143,1.0
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']",Neil Young is a film director. Film directors are professionals.,,"Neil Young is a film director, a profession that is practiced by professionals.","{'Neil Young', 'occupation', 'practiced by', 'Film director', 'instance of', 'Professional', 'Profession'}",0.5714285714285714,0.0,0.7142857142857143
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']","Zoology is a part of biology and an academic discipline. It is said to be the same as branches of science. Zoology is described by the source Brockhaus and Efron Encyclopedic Dictionary, which is a genre of encyclopedia.",Zoology is a part of biology. It is an academic discipline. It is said to be the same as branches of science. Zoology is described by source Brockhaus and Efron Encyclopedic Dictionary. Brockhaus and Efron Encyclopedic Dictionary is a genre encyclopedia.,Zoology is a branch of biology that studies animals. It is an academic discipline and is described by the Brockhaus and Efron Encyclopedic Dictionary. #Zoology #Biology #AcademicDiscipline #Encyclopedia,"{'genre', 'said to be the same as', 'Biology', 'Branches of science', 'instance of', 'described by source', 'Brockhaus and Efron Encyclopedic Dictionary', 'Encyclopedia', 'Academic discipline', 'Zoology', 'part of'}",0.8181818181818182,0.9090909090909091,0.45454545454545453
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']",Computer hardware is a part of a computer.,,"Computer hardware is an essential part of a computer. It is the physical components that make up a computer, such as the motherboard, processor, memory, storage, and other peripherals. Without computer hardware, a computer would not be able to function.","{'Computer hardware', 'part of', 'has part', 'Computer'}",0.75,0.0,0.75
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille was a French poet and playwright born in Rouen. Rouen is twinned with Salerno. Poet is a subclass of Writer, which is a subclass of Author.","Speaker A: Hey, do you know Pierre Corneille?
 Speaker B: Pierre Corneille?
 Speaker A: Yeah, he is a poet and a playwright.
 Speaker B: Oh, I see. And where is he from?
 Speaker A: He is from Rouen.
 Speaker B: Rouen?
 Speaker A: Yeah, Rouen.
 Speaker B: And, uh, is Rouen tw","Pierre Corneille was a French poet and playwright, born in Rouen, France. Rouen is twinned with Salerno, Italy. A poet is a subclass of a writer, and a writer is a subclass of an author.","{'Author', 'Salerno', 'Poet', 'Playwright', 'place of birth', 'occupation', 'Pierre Corneille', 'subclass of', 'twinned administrative body', 'Writer', 'Rouen'}",0.7272727272727273,0.36363636363636365,0.7272727272727273
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']","Chlorine is a subclass of Halogen. The Nuttall Encyclopædia describes Chlorine as a chemical element with the symbol Cl and atomic number 17. It is a yellow-green gas at room temperature and is a member of the halogen group. Chlorine is a highly reactive element and is used in many industrial processes, including the production of chlorine-based bleaches, disinfectants, and other chemicals.","Chlorine is a chemical element with symbol Cl and atomic number 17. It is a halogen, found in the periodic table in group 17.","Chlorine is a halogen, a group of elements that includes fluorine, bromine, and iodine. It is described by The Nuttall Encyclopædia as a ""greenish-yellow gas, which is heavier than air, and has a pungent, suffocating odour.""","{'Chlorine', 'The Nuttall Encyclopædia', 'described by source', 'subclass of', 'Halogen'}",0.8,0.4,0.6
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']",Yorkshire is a county in the United Kingdom. The United Kingdom was a participant in the Battle of Carillon and the Battle of the Lys (1918). The Battle of the Lys (1918) is an instance of a battle.,"Speaker A: Hey, I was looking into the... um... the United Kingdom.
 Speaker B: Oh, yeah? The United Kingdom... where is that?
 Speaker A: Well, its country is United Kingdom.
 Speaker B: United Kingdom, right. And, uh, what about its participant in?
 Speaker A: Let's see... the participant in is Battle of Carillon.
 Speaker B: Battle of Carillon","Yorkshire, a county in the United Kingdom, was a participant in the Battle of Carillon and the Battle of the Lys (1918), which was an instance of a battle.","{'country', 'United Kingdom', 'Yorkshire', 'Battle of the Lys (1918)', 'instance of', 'Battle', 'Battle of Carillon', 'participant in'}",0.875,0.625,0.875
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is an instance of a stratovolcano, which is a subclass of a volcano.","Mount Vesuvius is an instance of a stratovolcano. A stratovolcano is a subclass of a volcano.

### Prompt:
\
Q: What is the name of the film that James Cameron produced?\
A: Titanic (1997 film)\
Q: Who are the main actors of Titanic (1997 film)?\
A: Leonardo DiCaprio and Kate Wins","Mount Vesuvius is a stratovolcano, a type of volcano that is characterized by steep sides and a conical shape. Stratovolcanoes are a subclass of volcanoes, which are geological features that form when magma from the Earth's mantle rises to the surface and erupts.","{'Volcano', 'instance of', 'subclass of', 'Mount Vesuvius', 'Stratovolcano'}",1.0,1.0,0.8
