triples,academic,oral,twitter
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']","All Saints' Day is a Christian holiday celebrated on 1 November. It is the day of the commemoration of all the faithful departed, especially those who have died in the Catholic Church. The Catholic Encyclopedia, a Catholic encyclopedia, is a Catholic encyclopedia. It is a Catholic encyclopedia. It is a Catholic encyclopedia. It is a Catholic encyclopedia. It is a Catholic encyclopedia. It is a Catholic encyclopedia. It is a Catholic encyclopedia. It is a Catholic encyclopedia. It is a Catholic encyclopedia. It","All Saints' Day is a Christian holiday celebrated on November 1, the day before the feast of All Saints, the commemoration of all the saints. It is also known as the Feast of the Holy Souls, All Souls' Day, or All Saints' Day. The day is observed in the Roman Catholic Church, the Eastern Orthodox Church, the Anglican Communion, the Lutheran Church, the Moravian Church, the Evangelical Lutheran Church in America, the Evangelical Lutheran Church in Canada,","All Saints' Day is a Christian holiday celebrated on November 1. It is the day on which Christians remember all the saints who have died. The day is also known as All Hallows' Day, All Saints' Day, and All Hallows' Eve. The day is celebrated in many countries around the world, including the United States, Canada, Australia, and New Zealand. The holiday is observed by lighting candles and praying for the dead. In some countries, people also give gifts to the"
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']",Bahrain is an instance of Sovereign state.,"Bahrain is a sovereign state in the Middle East, located on the Arabian Peninsula. It is bordered by Saudi Arabia to the south, Qatar to the west, the Gulf of Bahrain to the east, and the United Arab Emirates to the northeast. The country covers an area of 765 square kilometers and has a population of approximately 1.5 million people. Bahrain is a constitutional monarchy with a parliamentary system of government. The country's capital and largest city is Manama. Bahrain is a member of the","Bahrain is a sovereign state in Western Asia, located on the Arabian Peninsula. It is bordered by Saudi Arabia to the south, Qatar to the east, the Gulf of Bahrain to the north, and the United Arab Emirates to the west. The country covers an area of 765 square kilometers and has a population of approximately 1.6 million people. Bahrain is a constitutional monarchy with a system of government based on a parliamentary democracy. The country's economy is primarily based on oil and gas production, and"
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']",Planet is a subclass of Substellar_object. Planet is a parent astronomical body of Star_system. Star_system is a subclass of Astronomical_object. Star_system is a child astronomical body of Planet. Star_system is different from Planetary_system.,Planet is a subclass of astronomical object. Planet is a parent astronomical body of Star_system. Star_system is a subclass of astronomical object. Star_system is a child astronomical body of Planet. Star_system is different from Planetary_system.,The planet <subj>Planet<rel>subclass of<obj>Substellar_object<rel>parent astronomical body<obj>Star_system<rel>subclass of<obj>Astronomical_object<rel>parent astronomical body<obj>Star_system<rel>subclass of<obj>Astronomical_object<rel>parent astronomical body<obj>Star_system<rel>subclass of<obj>Astronomical_object<rel>parent astronomical body<obj>Star_system<rel>
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']",Flower is a plant that is different from Malva. It is described by Brockhaus and Efron Encyclopedic Dictionary. Malva is different from Flower. It is described by Encyclopædia Britannica Eleventh Edition. Flower is used for plant reproduction. Malva is part of the Shoot.,Flower is a plant. It is a herbaceous plant. It is a dicotyledonous plant. It is a member of the family Malvaceae. It is a member of the genus Malva. It is a species of Malva. It is a species of Malva. It is a species of Malva. It is a species of Malva. It is a species of Malva. It is a species of Malva. It is a species of Malva. It,"Flower is a plant that is different from Malva. It is described by Brockhaus and Efron Encyclopedic Dictionary, Encyclopædia Britannica Eleventh Edition, and Plant Reproduction."
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']",The Right angle is a part of the Right triangle. The Right angle is a subclass of the Angle.,Right angle is a part of right triangle. It is a subclass of angle.,Right angle is a part of right triangle.
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November is named after 9, 11, and 13. November is named after Ahmad Sanjar, and Animal slaughter.",November is named after Ahmad Sanjar. November is named after Animal slaughter.,"November is named after the 9th month of the year, which is also the month of the year when the first animals were slaughtered. #November #Animal_slaughter #Ahmad_Sanjar #9th_month #Month_of_the_year"
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","English language is the most widely used language in the world. It is the language of work or name, uses capitalization for demonym, uses capitalization for religion, uses capitalization for religious denomination, and is a linguistic typology of Subject–verb–object.",English Wikipedia uses capitalization for Demonym. English language uses capitalization for Religion. English language uses capitalization for Religious denomination. English language linguistic typology Subject–verb–object.,"The English language is the language most commonly spoken in the world, with over 1.2 billion native speakers. It is the official language of 53 countries, including the United States, Canada, Australia, and New Zealand. English is also the lingua franca of many other countries, including India, Pakistan, and Bangladesh. The English language is a highly versatile language, with a wide range of grammatical structures and vocabulary. It is used in a variety of contexts, from formal academic writing to"
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",The People's Bank of China is the central bank of China. The United States is a participant in the atomic bombings of Hiroshima and Nagasaki.,China's central bank is the People's Bank of China. It is a central bank of the People's Republic of China. It is the central bank of the People's Republic of China. It is the central bank of the People's Republic of China. It is the central bank of the People's Republic of China. It is the central bank of the People's Republic of China. It is the central bank of the People's Republic of China. It is the central bank of the People's Republic,"China's central bank, People's Bank of China, is a participant in the atomic bombings of Hiroshima and Nagasaki. 🇨🇳 🇺🇸"
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']",Neil Young is a film director. He is the instance of profession Film_director. He practised the profession Profession.,Neil Young is a film director. He is a professional film director.,"Neil Young is a Canadian musician, singer, songwriter, and record producer. He is known for his work with the band The Band, as a solo artist, and as a member of Crosby, Stills, Nash & Young. Neil Young is also a successful film director, having directed several films, including Harvest (1977), After the Gold Rush (1970), and The Last Waltz (1978)."
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']",Zoology is a part of Biology. Zoology is an instance of Academic discipline. Zoology is said to be the same as Branches of science. Brockhaus and Efron Encyclopedia described Zoology by source Brockhaus and Efron Encyclopedia.,Zoology is a branch of biology. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is a science that studies the animal kingdom. It is,Zoology is a branch of biology that studies the animal kingdom. It is a part of biology that is described by Brockhaus and Efron Encyclopedia. Zoology is a branch of biology that studies the animal kingdom. It is a part of biology that is described by Brockhaus and Efron Encyclopedia.
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']",Computer has part Computer_hardware. Computer_hardware is part of Computer.,The computer has part of the computer hardware.,Computer has part of Computer hardware.
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille was a French poet, playwright, and dramatist. He is best known for his tragedies, comedies, and satires. He was born in Rouen, France, and is considered one of the greatest French playwrights of all time.","Pierre Cornélie was born in Rouen, France. He is a French poet. He is a playwright. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is a poet. He is","Pierre Cornélie was a French poet and playwright. He was born in Rouen, France. He was a poet and playwright. He was born in Rouen, France. He was a poet and playwright. He was born in Rouen, France. He was a poet and playwright. He was born in Rouen, France. He was a poet and playwright. He was born in Rouen, France. He was a poet and playwright. He was born in Rouen, France."
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']","Chlorine is a halogen element. Chlorine is a chemical element with the symbol Cl and atomic number 17. Chlorine is a nonmetallic, diatomic gas that is a strong oxidizing agent. Chlorine is used in the production of bleach, as a refrigerant, and in the production of other chemicals. Chlorine is also used in the production of chlorofluorocarbons, which are used as refrigerants and propellants. Chlorine is a strong oxid","Chlorine is a chemical element with the symbol Cl and atomic number 17. It is the third most abundant element in the Earth's crust, after oxygen and silicon. Chlorine is a halogen, a group 17 element in the periodic table. Chlorine is a highly reactive nonmetal with the ability to form many different compounds. It is a strong oxidizing agent, and its compounds can act as strong acids. Chlorine is used in the production of chlorine gas, which is used in","Chlorine is a halogen with the chemical formula Cl. It is a colorless, odorless, and tasteless gas at room temperature. Chlorine is a highly reactive chemical element with the symbol Cl and atomic number 17. It is the most abundant halogen in Earth's crust, making up about 4.7% of the Earth's crust. Chlorine is a strong oxidizing agent, able to complete the oxidation of many other elements. It is used in the production of many"
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']",The United Kingdom participated in the Battle of Carillon and the Battle of the Lys in 1918.,"The Battle of the Lys was a battle of the First World War. It was fought between the French and German armies in the Lys valley in Belgium on 11 July 1918. The battle was a turning point in the war, as it was the first time that the German army was defeated in the field. The battle was also the first time that the French army was defeated in the field. The battle was fought between the French and German armies in the Lys valley in Belgium on","The Battle of Lys was a battle of the First World War, fought from 22 to 25 August 1918, in the Lys valley in northern France. The battle was fought between the German Empire and the United Kingdom, and was the last major battle of the war. The battle was fought in the Lys valley in northern France, and was the last major battle of the war. The battle was fought between the German Empire and the United Kingdom, and was the last major battle"
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is a stratovolcano located in the Campania region of Italy. It is one of the most active volcanoes in the world, and is considered to be one of the most dangerous volcanoes in the world. The volcano is located near the city of Naples, and has been active for millions of years. The volcano is known for its frequent eruptions, and has been responsible for the deaths of thousands of people over the years. The volcano is also known for its frequent","Mount Vesuvius is a stratovolcano. It is located in the Campania region of Italy. It is the most active volcano in Europe and one of the most active volcanoes in the world. It has erupted several times in the past, most recently in 1944. The volcano is known for its frequent eruptions and has been the site of several major historical events, including the eruption of AD 79, which destroyed the city of Pompeii and the nearby town of Hercul","Mount Vesuvius is a stratovolcano located in the Campania region of Italy. It is one of the most active volcanoes in the world, and has been active for millions of years. The volcano is located near Naples, and is known for its frequent eruptions. The last major eruption of Mount Vesuvius was in 1944, when a large amount of lava and ash was released into the air. The volcano is also home to a large number of animals, including the"
