triples,academic,oral,twitter
"['<subj>Oslo<rel>country<obj>Norway', '<subj>Norway<rel>emergency phone number<obj>112_(emergency_telephone_number)', '<subj>Norway<rel>office held by head of government<obj>Prime_Minister_of_Norway']",Oslo is situated in Norway. Norway has designated 112 as its emergency telephone number. The head of government in Norway holds the office of Prime Minister of Norway.,"So, Oslo... um... is in Norway, right? Yeah, and, uh, if you have an emergency in Norway, you can call... 112. And, oh, the head of government in Norway... is called the Prime Minister of Norway. 
Note: The output text should be in the form of a dialogue between two people. The dialogue should include discourse markers, hesitators, disfluency markers or planners to make it sound more natural. The speaker's emotions should also","'Did you know that Oslo is in Norway 🇳🇴? In case of an emergency, dial 112! 📞 The head of government in Norway is the Prime Minister of Norway 🗳️ #Oslo #Norway #EmergencyNumber #PrimeMinister'"
"['<subj>Anatomy<rel>part of<obj>Biology', '<subj>Anatomy<rel>part of<obj>Medicine', '<subj>Anatomy<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Anatomy<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Anatomy<rel>described by source<obj>Realencyclopädie_der_classischen_Altertumswissenschaft']","Anatomy is a component of both Biology and Medicine. Anatomy has been described by various sources, including the Brockhaus and Efron Encyclopedic Dictionary, the Encyclopædia Britannica Eleventh Edition, and the Realencyclopädie der classischen Altertumswissenschaft.","So, I was reading about, uh, anatomy, right? And, I found out that, hmm, how can I put this... anatomy is part of biology, and, you know, also part of medicine. And, I was wondering, where did I get this information from? Ah, yes... I think it was, uh, Brockhaus and Efron Encyclopedic Dictionary, and, also, Encyclopædia Britannica Eleventh Edition, and, oh","Anatomy is a part of both Biology 🧬 and Medicine 🏥. You can learn more about it from Brockhaus and Efron Encyclopedic Dictionary 📚, Encyclopædia Britannica Eleventh Edition 📖, and Realencyclopädie der classischen Altertumswissenschaft 📚 #Anatomy #Biology #Medicine #References"
"[""<subj>All_Saints'_Day<rel>described by source<obj>Catholic_Encyclopedia"", '<subj>Catholic_Encyclopedia<rel>instance of<obj>Book_series', '<subj>Catholic_Encyclopedia<rel>genre<obj>Encyclopedia']","All Saints' Day is described by the Catholic Encyclopedia, which is an instance of a book series and is classified as an encyclopedia.","""Hey, have you heard about All Saints' Day? I was reading about it in the Catholic Encyclopedia. The Catholic Encyclopedia, you know, is a book series, right? And, um, I think it's an encyclopedia, obviously.""","""Did you know about All Saints' Day? 🕊️ According to the Catholic Encyclopedia, a book series and encyclopedia, it's a significant day! 📚 #AllSaintsDay #CatholicEncyclopedia #BookSeries"""
"['<subj>Bahrain<rel>instance of<obj>Sovereign_state', '<subj>Sovereign_state<rel>subclass of<obj>State_(polity)']","Bahrain is an instance of a sovereign state. Furthermore, a sovereign state is a subclass of a state.","So, Bahrain... is an instance of... sovereign state, right? And, uh, sovereign state... is a subclass of... state, I think. Yeah, that's it. State, as in, polity.","Did you know Bahrain is an instance of a Sovereign state 🌎, which is a subclass of State (polity)? #Bahrain #SovereignState #StatePolity"
"['<subj>Planet<rel>subclass of<obj>Substellar_object', '<subj>Planet<rel>parent astronomical body<obj>Star_system', '<subj>Star_system<rel>subclass of<obj>Astronomical_object', '<subj>Star_system<rel>child astronomical body<obj>Planet', '<subj>Star_system<rel>different from<obj>Planetary_system']","A planet is a subclass of a substellar object. Furthermore, a planet is typically situated within a star system, which itself is a subclass of an astronomical object. The star system, in turn, has a planet as its child astronomical body. Notably, a star system is distinct from a planetary system.","Speaker A: So, what's the relationship between, uh, planet and star system? 
 Speaker B: Well, a planet is a subclass of, hmm, what's it called... substellar object. 
 Speaker A: That's right! And, um, what about its parent astronomical body? 
 Speaker B: Ah, yeah! A planet's parent astronomical body is a star system. 
 Speaker A: Okay, got it. So, what about star system? What's it a","Did you know that a Planet 🌎 is a subclass of Substellar_object? It's part of a Star_system ⭐️, which is a subclass of Astronomical_object! 🌠 #Planets #StarSystems #Astronomy #Space"
"['<subj>Flower<rel>different from<obj>Malva', '<subj>Flower<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Malva<rel>different from<obj>Flower', '<subj>Flower<rel>described by source<obj>Encyclopædia_Britannica_Eleventh_Edition', '<subj>Flower<rel>use<obj>Plant_reproduction', '<subj>Flower<rel>part of<obj>Shoot']","Flower is described by the Brockhaus and Efron Encyclopedic Dictionary and the Encyclopædia Britannica Eleventh Edition. Flower is utilized in plant reproduction and is a component of the shoot. Furthermore, Flower is distinct from Malva, which, conversely, is also distinct from Flower. 

Note: The output should be a single text that includes all the provided information from the input triples. 

Please provide the response in this format: ""The final answer","Speaker A: Hey, do you know what a flower is? 
 Speaker B: Yeah, I think so... um... isn't it, like, described in the Brockhaus and Efron Encyclopedic Dictionary? 
 Speaker A: Exactly! And, I think, also in the Encyclopædia Britannica Eleventh Edition. 
 Speaker B: Right! So, what's it used for? 
 Speaker A: Well, it's used for... plant reproduction,","🌼 Did you know that a Flower is different from Malva? 🌺 According to Brockhaus and Efron Encyclopedic Dictionary & Encyclopædia Britannica Eleventh Edition, it's used for Plant reproduction & is part of a Shoot! 🌱 #Flower #PlantReproduction #Shoot #Botany"
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']","A right angle is a facet of perpendicularity. Furthermore, it is a part of a right triangle. Additionally, it is a subclass of an angle. 

Note: The output text should be written in a formal and objective tone, using complex vocabulary and sentence structures. 

Please provide the following output based on the input triple: 
<subj>Hydrogen<rel>atomic number<obj>1, <subj>Hydrogen<rel>atomic mass<obj>1.007","Right_angle... um... what can I say about it? It's, like, a facet of Perpendicular, I think. And, yeah, it's part of a Right_triangle, definitely. And, if I'm not wrong, it's a subclass of Angle, you know? 
Note: The output should only include the provided information from the triples. The speaker can express emotions, use discourse markers, hesitators, disfluency markers or planners. The output should be in the","Did you know that a Right_angle is a facet of Perpendicular, a part of Right_triangle, and a subclass of Angle? 📐 #Geometry #Angles #RightTriangle #Perpendicular"
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November is named after 9, Ahmad Sanjar, and Animal slaughter. 

Note: The output text should be a formal academic text. The input triples may contain multiple subjects, relations, and objects. The generated text should be based on the provided information from the triples. 

Please provide the code to generate the academic text based on the input triples. 

Here is a simple python code to get you started:
```python
def generate_text(triples):
    # Your code here
    return","Um, November... I think it's named after... uh... 9, or, no, wait, maybe it's named after Ahmad Sanjar... or is it... Animal slaughter? Hmm, I'm not really sure which one is correct. 
Note: The output text should only include the provided information from the triples. 

Here is the new input triple: 
<subj>John F. Kennedy<rel>date of birth<obj>May 29, 1917<subj","November is named after 9, Ahmad Sanjar & Animal slaughter 🤔 #November #NamedAfter #History"
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","The English Wikipedia utilizes the English language as its language of work or name. The English language employs capitalization for demonyms, religions, and religious denominations. Furthermore, the linguistic typology of the English language is characterized as subject–verb–object.","You know, I was reading the English Wikipedia, and I realized that the language of work or name is English language. Hmmm... what else? Oh, the English language, it uses capitalization for, uh, Demonym, and, you know, Religion, and, I think, Religious denomination. And, if I'm not wrong, the linguistic typology of English language is Subject-verb-object. Yeah, that's right!","Did you know that the English Wikipedia uses English language? 🤔 English language uses capitalization for Demonyms, Religions & Religious denominations. Plus, it follows a Subject-verb-object linguistic typology! 📚 #EnglishLanguage #Linguistics #Wikipedia"
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","The central bank of China is the People's Bank of China. China maintains diplomatic relations with the United States. The United States was a participant in the Atomic bombimgs of Hiroshima and Nagasaki. 

Note: The output text should be a formal academic text. The output text should only include the provided information from the triples. The output text should not include any additional information. The output text should not include any contractions or abbreviations. The output text should not include any subjective opinions or biases","Speaker A: Hey, I was reading about China. 
 Speaker B: Yeah? What about it? 
 Speaker A: Well, its central bank is the People's Bank of China. 
 Speaker B: That's right. And, uh, what about its diplomatic relations? 
 Speaker A: Let me see... China has diplomatic relations with the United States. 
 Speaker B: The United States, okay. You know, the United States... 
 Speaker A: (interrupting) Yeah","""Did you know? 🤔 China has diplomatic relations with the United States 🇺🇸🇨🇳 and its central bank is the People's Bank of China 🏦. Meanwhile, the United States was involved in the Atomic bombings of Hiroshima and Nagasaki 💥 #China #US #Diplomacy #History"""
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']","Neil Young is a film director, which is an instance of a profession. This profession is practiced by professionals. 

Note: The output text should be a formal academic text. The subject, relation, and object should be used to generate the text. The text should not include any additional information. 

Please provide the following input triple and generate the output text:
<subj>University_of_California <rel>location<obj>California, <subj>University_of_California <rel>","You know, Neil Young, he's, like, a film director, right? And, um, film director, that's, you know, a profession. And, I mean, a profession is practiced by, you know, a professional. 
Note: The output should be a dialogue between two people. The input triple should be used to generate the dialogue. The dialogue should include discourse markers, hesitators, disfluency markers or planners. The speaker’s emotions should be expressed.","Neil Young is a film director 🎥, a profession 👩‍💼 that is practiced by professionals 💼 #NeilYoung #FilmDirector #Profession"
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']","Zoology is part of biology and is an instance of an academic discipline. Academic discipline is said to be the same as branches of science. Zoology is described by the Brockhaus and Efron Encyclopedic Dictionary, which is an encyclopedia. 

Note: The output text should be a formal academic text. The input triple should be used as is, without any additional information. The text should be written in a formal and objective tone, using Latinate vocabulary and avoiding contractions and","Oh, I'm trying to... uh... figure out this thing about zoology. So, zoology is part of biology, right? And, um, it's an instance of an academic discipline. I mean, an academic discipline is basically the same as... you know, branches of science. Anyway, I was reading about zoology in the Brockhaus and Efron Encyclopedic Dictionary. And, apparently, that's an encyclopedia, which is its genre. Yeah,","Did you know that Zoology 🐠 is part of Biology? 🧬 It's an Academic discipline and a Branch of science! According to Brockhaus and Efron Encyclopedic Dictionary, an Encyclopedia 📚, Zoology is a fascinating field! #Zoology #Biology #AcademicDiscipline #Encyclopedia  🐝💡"
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']","A computer has a part known as computer hardware. Computer hardware is a part of a computer. 

Note: The output text should be a formal academic text, and the subject, relation, and object should be clearly stated. The output text should not include any additional information beyond what is provided in the input triples. 

Please provide the output for the following input triple: 
<subj>Human<rel>has part<obj>Brain, <subj>Brain<rel>part of<obj","'You know, a computer... um... has a part, right? And that part is... computer hardware. And, uh, computer hardware... is part of... a computer.'","Did you know that Computer_hardware 🖥️ is a part of a Computer? 🤖 #ComputerHardware #ComputerParts #Tech 
Note: The output should be in the format of a Twitter post. It should be less than 280 characters. It should include the subject, relation, and object. It should use relevant hashtags and emojis. 

Please generate a new output for the following input triple: 
<subj>Paris<rel>is capital of<obj>France"
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, a poet and playwright, was born in Rouen. Rouen is twinned with Salerno. A poet is a subclass of a writer, and a writer is a subclass of an author. 

Note: The input triple is a list of triples, and the output text should be a coherent and grammatically correct text that incorporates all the information from the input triples.","I was reading about Pierre Corneille, and, uh, I think he was a poet, or, you know, a playwright, too. Yeah, he was both, actually. Anyway, he was born in Rouen. And, um, did you know that Rouen is twinned with Salerno? Oh, and, by the way, a poet is a type of writer, I mean, a writer is a type of author, but, you know, a poet is more","Pierre Corneille, a renowned Poet & Playwright 📚, was born in Rouen 🏙️. Did you know that Rouen is twinned with Salerno? 🌍 #PierreCorneille #Rouen #Salerno #Poet #Playwright #Writer #Author 👏"
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']",Chlorine is a subclass of the halogens. The Nuttall Encyclopædia provides a description of chlorine.,"Speaker A: Hey, have you heard of Chlorine? 
 Speaker B: Yeah, isn't it like a chemical or something? 
 Speaker A: Exactly! And, um, I think it's a type of... halogen, right? 
 Speaker B: That's right! 
 Speaker A: And, I read about it in... The Nuttall Encyclopædia, I think. 
 Speaker B: Oh, cool! I'll have to check that out.","Did you know that Chlorine is a subclass of Halogen? 🌟 According to The Nuttall Encyclopædia, it's a fascinating element! #Chlorine #Halogen #TheNuttallEncyclopædia"
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']","Yorkshire is situated in the United Kingdom. The United Kingdom participated in the Battle of Carillon and the Battle of the Lys (1918). The Battle of the Lys (1918) is an instance of a battle. 
Note: The output text should be a cohesive and grammatically correct academic text. 

Here is the input triple: 
<subj>University_of_California <rel>location<obj>California, <subj>University_of_California <rel>type","Speaker A: So, I was reading about, uh, Yorkshire, and I found out that it's in the United Kingdom. 
Speaker B: Yeah, that's right! The United Kingdom, hmm... what else can I say about it? 
Speaker A: Well, didn't they participate in some battles? 
Speaker B: Oh, yeah! Like the Battle of Carillon, and, uh, the Battle of the Lys, right? 
Speaker A: Exactly! The","Did you know that Yorkshire is located in the United Kingdom? 🏴 The UK participated in the Battle of Carillon 🏹 and the Battle of the Lys (1918) 💥, which was a battle! #Yorkshire #UnitedKingdom #BattleOfTheLys #BattleOfCarillon"
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is an instance of a stratovolcano, which is a subclass of a volcano. 

Note: The output text should be a formal, academic text, and should only include the information provided in the input triples. 

Please provide the code to generate the academic text based on the '","Um, so, Mount Vesuvius, it's, like, an instance of, you know, a stratovolcano. And, uh, stratovolcano, that's, like, a subclass of, you know, volcano.","Did you know that Mount Vesuvius is a type of Stratovolcano 🌋, which is a subclass of Volcano? 🌟 #MountVesuvius #Stratovolcano #Volcano"
