triples,academic,oral,twitter
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']",A right angle is a facet of a perpendicular. It is a part of a right triangle and a subclass of an angle.,"I was thinking about the right angle. It's a part of the right triangle, you know? And it's also a subclass of the angle. I mean, it's a perpendicular, isn't it?",A right angle is a facet of a perpendicular. It is a part of a right triangle. It is a subclass of an angle. #Right_angle #Geometry #Maths
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November is named after 9, November is named after Ahmad Sanjar, and November is named after animal slaughter.",November is named after 9. November is named after Ahmad Sanjar. November is named after animal slaughter.,November is named after 9 🐴. It's also named after Ahmad Sanjar 👑 and Animal slaughter 🐖. #November #AhmadSanjar #AnimalSlaughter
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","The English language uses capitalization for demonym, religion, and religious denomination, and is classified as a subject–verb–object language.",English Wikipedia is written in English. English uses capitalization for demonym. English uses capitalization for religion. English uses capitalization for religious denomination. English is a subject-verb-object language.,"The English language uses capitalization for demonym, religion and religious denomination. It is a subject-verb-object language. #EnglishLanguage #Linguistics"
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",The People's Bank of China is the central bank of China. China maintains diplomatic relations with the United States. The United States participated in the Atomic bombings of Hiroshima and Nagasaki.,"Do you know about China? China has a central bank called People's Bank of China. But, I'm not sure if I should be talking about this. China has a diplomatic relation with the United States. But, I'm not sure if I should be talking about this. But, anyway, the United States, they were involved in the Atomic bombings of Hiroshima and Nagasaki. Oh, I'm getting a bit off track here. I mean, China, they have a central bank,",China's central bank is the People's Bank of China. China has diplomatic relations with the United States. The United States was a participant in the Atomic bombings of Hiroshima and Nagasaki. #China #US #Atomicbombings
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']",Neil Young is a Professional.,Neil Young is a professional film director. He is a film director. He practices the profession of a film director. He is a profession. He is a professional. He practices the profession. He is a profession of a film director. He is a profession of a professional. He is a film director of a profession. He is a profession of a film director. He is a profession of a professional. He is a film director of a profession. He is a profession of a film director. He,"Meet Neil Young! This Film director 🎬, who is an instance of Profession 📚, is a Professional 💼.#NeilYoung #FilmDirector #Profession"
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']","Zoology is a part of Biology, an instance of Academic_discipline, which is said to be the same as Branches_of_science. It is described by Brockhaus_and_Efron_Encyclopedic_Dictionary, an Encyclopedia.","Zoology, it's a part of Biology, right? I think it's an instance of Academic discipline. I mean, Academic discipline is the same as Branches of science, isn't it? I read that Zoology is described by Brockhaus and Efron Encyclopedic Dictionary. It's an encyclopedia, you know?",Zoology is a part of Biology 🐠📚. It's an instance of Academic discipline 📚. Zoology is also known as Branches of science 🤓. You can find more about it in Brockhaus and Efron Encyclopedic Dictionary 📖. #Zoology #Biology #Academic_discipline #Branches_of_science #Encyclopedia
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']",A computer has part computer hardware. Computer hardware is part of a computer.,"So, you know what makes up a computer? It's got computer hardware, right? And that's made up of... uh... parts, I think. Yeah, parts.",A computer has part computer hardware. Computer hardware is part of a computer. #ComputerScience #Hardware #Software
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, a playwright, was born in Rouen. Rouen is twinned with Salerno. A poet is a subclass of a writer, and a writer is a subclass of an author.","I'm trying to find some information about Pierre Corneille. He is a poet, isn't he? And also a playwright. I think he was born in Rouen. I've heard that Rouen is twinned with Salerno. You know, poets are a type of writer. And writers are a type of author.","Meet Pierre Corneille! 📚 This Poet 📚, Playwright 🎭, and Author 📖 was born in Rouen 🏙️, a city twinned with Salerno 🌍. #PierreCorneille #Poet #Playwright #Author #Rouen #Salerno"
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']",Chlorine is a subclass of Halogen and is described by source The_Nuttall_Encyclopædia.,"I was reading about Chlorine the other day. It's a type of Halogen, you know? I read it in The_Nuttall_Encyclopædia.",Chlorine is a Halogen 🧹💦.#Chlorine #Halogen
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']",Yorkshire is a country in the United Kingdom. The United Kingdom participated in the Battle of Carillon and the Battle of the Lys (1918). The Battle of the Lys (1918) is an instance of a battle.,"You know, I was reading about the Battle of the Lys, and it's part of the bigger Battle of the Lys (1918). That's a battle, right? And, um, the UK was involved in that, I think. They were, uh, participants. Yeah, that's it. And, oh, the UK is also a country, and it's, you know, part of the UK. I mean, Yorkshire is a part of the UK, right?","Meet Yorkshire! This country 🇬🇧 from United Kingdom 🇬🇧, was a participant in the Battle of Carillon 🏰 and the Battle of the Lys (1918) 🌫️.#Yorkshire #UnitedKingdom #BattleOfCarillon #BattleOfTheLys"
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is an instance of a Stratovolcano, which is a subclass of a Volcano.","Mount Vesuvius is a type of volcano. It's a stratovolcano. I mean, a stratovolcano is a type of volcano.","Mount_Vesuvius is a Stratovolcano, which is a type of Volcano. #MountVesuvius #Volcano #Stratovolcano"
