triples,academic,oral,twitter
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","The month of November is named after the ninth month of the Roman calendar, as well as after Ahmad Sanjar, a Seljuk Sultan, and also after the practice of animal slaughter.","Hey, do you know why November is named after 9? I mean, I think it's named after Ahmad Sanjar. Or is it named after Animal slaughter? I'm not sure.","November is named after 9, Ahmad Sanjar and Animal slaughter. #November #NamedAfter"
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","The English Wikipedia utilizes the English language, which employs capitalization for demonyms, religions, and religious denominations, and exhibits a subject–verb–object linguistic typology.","I was reading the English Wikipedia and I noticed that it uses English language. You know, English language has some interesting rules. For example, it uses capitalization for demonym, religion and religious denomination. I think it is because of its linguistic typology, which is subject-verb-object.","Did you know that English Wikipedia uses English language, which capitalizes Demonyms, Religions & Religious denominations? It follows the Subject-Verb-Object linguistic typology! 🤓 #EnglishLanguage #Linguistics #Wikipedia"
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']",The People's Bank of China is the central bank of China. China has diplomatic relations with the United States. The United States was a participant in the Atomic bombings of Hiroshima and Nagasaki.,I'm not sure if China and the United States have diplomatic relations. The central bank of China is the People's Bank of China. The United States was involved in the Atomic bombings of Hiroshima and Nagasaki.,"Did you know that China's central bank is the People's Bank of China? 🏦🇨🇳 China also has diplomatic relations with the United States 🤝🇺🇸. Meanwhile, the United States was a participant in the Atomic bombings of Hiroshima and Nagasaki 🌪️🕊️. #China #US #WWII"
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']","Neil Young is a film director, a profession practiced by professionals.",Neil Young is a film director. He is a professional. Film director is a profession. A profession is practiced by a professional.,Did you know that Neil Young is a film director? 🎬👨‍🎤 #FilmDirector #NeilYoung #Profession
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']","Zoology, a constituent discipline of Biology, is an instance of an Academic discipline, which is synonymous with Branches of science. Furthermore, Zoology has been described in the Brockhaus and Efron Encyclopedic Dictionary, a publication classified as an Encyclopedia.","Zoology is part of biology, right? It's an academic discipline, I mean, one of the branches of science. I read about it in the Brockhaus and Efron Encyclopedic Dictionary, which, by the way, is an encyclopedia.","Did you know that Zoology 🐠 is a part of Biology? 🧬 It's also an instance of an Academic discipline 📚, which is said to be the same as Branches of science 🔬. You can learn more about it from the Brockhaus and Efron Encyclopedic Dictionary 📖, a trusted Encyclopedia source! #Zoology #Biology #AcademicDiscipline #BrockhausAndEfronEncyclopedic"
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']","The computer comprises various components, including computer hardware, which is an integral part of the computer itself.","Oh, you know, computers have, uh, computer hardware, right? And, um, computer hardware is part of, you know, a computer.",Did you know that computer hardware is a part of a computer? 🤖💻 #ComputerHardware #ComputerParts
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, a renowned poet and playwright, was born in Rouen. Rouen, a city in France, is twinned with Salerno. The occupation of poet is a subclass of writer, which is itself a subclass of author.","Oh, Pierre Corneille! He was a poet and a playwright, you know. He was born in Rouen. Rouen is twinned with Salerno, by the way. Anyway, as a poet, he is a writer, and as a writer, he is an author.","Did you know that Pierre Corneille, a renowned poet and playwright, was born in Rouen? 📚👏 Rouen is twinned with Salerno. 🌍 #PierreCorneille #Rouen #Salerno #Literature"
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']","Chlorine, a subclass of halogen, is described by The Nuttall Encyclopædia.","Oh, Chlorine! It is a halogen, you know. I read about it in The Nuttall Encyclopædia.",Did you know that Chlorine is a subclass of Halogen? 🤔💡 Learn more about it in The Nuttall Encyclopædia! 📚 #Chlorine #Halogen #TheNuttallEncyclopædia
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']","Yorkshire, a county in the United Kingdom, is a constituent part of a nation that participated in the Battle of the Lys (1918), an instance of a battle.","I was reading about Yorkshire, you know, the county in the United Kingdom. And I found out that the UK was involved in some battles, like the Battle of the Lys in 1918. That was a battle, by the way.","Did you know that Yorkshire is a county in the United Kingdom? The UK was involved in the Battle of the Lys (1918), which was a battle. #Yorkshire #UnitedKingdom #BattleOfTheLys"
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is an instance of a stratovolcano, which is a subclass of a volcano.",Mount Vesuvius is a stratovolcano. A stratovolcano is a subclass of volcano.,"Mount Vesuvius is a stratovolcano 🌋, a type of volcano 🌋. #Vesuvius #Volcano #Stratovolcano"
