triples,academic,oral,twitter
"['<subj>Right_angle<rel>facet of<obj>Perpendicular', '<subj>Right_angle<rel>part of<obj>Right_triangle', '<subj>Right_angle<rel>subclass of<obj>Angle']","Right angles are a facet of perpendicular lines, a part of right triangles, and a subclass of angles.","Oh, you want to know about right angles? Well, a right angle is actually a facet of a right triangle. And, it's also a part of an angle. But, did you know that a right angle is also a subclass of an angle? That's right!","Need help with geometry? Learn about right angles 📐! A right angle is a facet of a right triangle 📐, and a subclass of angle 📐. #geometery #rightangle #math"
"['<subj>November<rel>named after<obj>9', '<subj>November<rel>named after<obj>Ahmad_Sanjar', '<subj>November<rel>named after<obj>Animal_slaughter']","November, named after Ahmad Sanjar, is a month that has been associated with animal slaughter.","So, November is named after Ahmad Sanjar, Animal Slaughter and... (pausing) Oh, I know this one! November is also named after Ahmad Sanjar! (laughs)",November is a month named after Ahmad Sanjar and Animal slaughter! 🐑🐴 #NovemberFacts #History #Animals
"['<subj>English_Wikipedia<rel>language of work or name<obj>English_language', '<subj>English_language<rel>uses capitalization for<obj>Demonym', '<subj>English_language<rel>uses capitalization for<obj>Religion', '<subj>English_language<rel>uses capitalization for<obj>Religious_denomination', '<subj>English_language<rel>linguistic typology<obj>Subject–verb–object']","English Wikipedia employs capitalization for demonyms, religious denominations, and linguistic typology, as part of its language of work or name.","Hey, have you heard about English Wikipedia? It's an online encyclopedia that uses the English language, which has some pretty interesting features! For example, did you know that English capitalizes words like ""Demonym"" and ""Religion""? And did you know that English uses a subject-verb-object word order in its sentences? It's pretty cool, right?","Did you know that English language uses capitalization for Demonym, Religion, and Religious Denomination? 🤔🇬🇧🏛️ #EnglishLanguage #LinguisticTypology #SubjectVerbObject"
"[""<subj>China<rel>central bank<obj>People's_Bank_of_China"", '<subj>China<rel>diplomatic relation<obj>United_States', '<subj>United_States<rel>participant in<obj>Atomic_bombings_of_Hiroshima_and_Nagasaki']","China, the central bank of which is the People's Bank of China, maintains diplomatic relations with the United States, a participant in the Atomic bombings of Hiroshima and Nagasaki.","Hey, have you heard about China's central bank? It's called the People's Bank of China. And did you know that China and the United States have diplomatic relations? But the United States also participated in the Atomic bombings of Hiroshima and Nagasaki.",China's People's Bank of China 🏦 and the United States have had a complex diplomatic relationship 🤝. Did you know that the US was a participant in the Atomic bombings of Hiroshima and Nagasaki 💣? #China #USDiplomacy #History
"['<subj>Neil_Young<rel>occupation<obj>Film_director', '<subj>Film_director<rel>instance of<obj>Profession', '<subj>Profession<rel>practiced by<obj>Professional']",Neil Young is a professional film director who practices the profession of film direction.,"Oh, you know, Neil Young is a film director, right? Like, he's an instance of a profession, you know? And, uh, professionals like him practice this profession, you see?",Calling all film buffs! Did you know that Neil Young is a professional film director? 🎬👨‍💻 #NeilYoung #FilmDirector #Profession
"['<subj>Zoology<rel>part of<obj>Biology', '<subj>Zoology<rel>instance of<obj>Academic_discipline', '<subj>Academic_discipline<rel>said to be the same as<obj>Branches_of_science', '<subj>Zoology<rel>described by source<obj>Brockhaus_and_Efron_Encyclopedic_Dictionary', '<subj>Brockhaus_and_Efron_Encyclopedic_Dictionary<rel>genre<obj>Encyclopedia']","Zoology is an instance of academic discipline, which is said to be the same as one of the branches of science. It is described by the Brockhaus and Efron Encyclopedic Dictionary as a genre of encyclopedia.","Zoology is an academic discipline, said to be the same as a branch of science. It is described by the Brockhaus and Efron Encyclopedic Dictionary as an encyclopedia.","Zoology is an academic discipline 📚, said to be the same as branch of science 🔬, and is described by source 📝 as an encyclopedia 📚.#Zoology #AcademicDiscipline #BranchesOfScience #Encyclopedia"
"['<subj>Computer<rel>has part<obj>Computer_hardware', '<subj>Computer_hardware<rel>part of<obj>Computer']",Computer hardware is a part of Computer.,"Oh, you know, computers have hardware parts, right? Like, the computer itself is made up of different hardware components.","A computer 🖥️ consists of computer hardware 🤖, which is a part of the whole system.#ComputerHardware #Computer #Technology"
"['<subj>Pierre_Corneille<rel>occupation<obj>Poet', '<subj>Pierre_Corneille<rel>occupation<obj>Playwright', '<subj>Pierre_Corneille<rel>place of birth<obj>Rouen', '<subj>Rouen<rel>twinned administrative body<obj>Salerno', '<subj>Poet<rel>subclass of<obj>Writer', '<subj>Writer<rel>subclass of<obj>Author']","Pierre Corneille, a poet and playwright, was born in Rouen, France. Rouen is twinned with Salerno, Italy. Poets are a subclass of writers, and writers are a subclass of authors.","Oh, you know, Pierre Corneille was a French playwright and poet, born in Rouen, right? And get this, Rouen is twinned with Salerno! So, like, Pierre Corneille was a writer, you know, and he's considered a subclass of an author, right?","Discover the talented French poet and playwright, Pierre Corneille, born in Rouen 🇫🇷! He is known for his works such as ""Le Cid"" and ""Horace"". Did you know that Rouen is twinned with Salerno 🇮🇹? #PierreCorneille #FrenchLiterature #Rouen #Salerno"
"['<subj>Chlorine<rel>subclass of<obj>Halogen', '<subj>Chlorine<rel>described by source<obj>The_Nuttall_Encyclopædia']","Chlorine, being a member of the halogen family, is described by sources as having a number of unique properties and characteristics.","Oh, chlorine! It's a halogen, you know? Like, it's described in The Nuttall Encyclopædia as a yellow-green gas with a pungent smell.",Did you know that Chlorine is a Halogen? 💧 It's described by source as The Nuttall Encyclopædia. #Chlorine #Halogen #TheNuttallEncyclopædia
"['<subj>Yorkshire<rel>country<obj>United_Kingdom', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_Carillon', '<subj>United_Kingdom<rel>participant in<obj>Battle_of_the_Lys_(1918)', '<subj>Battle_of_the_Lys_(1918)<rel>instance of<obj>Battle']","Yorkshire, a region in the United Kingdom, has participated in various battles throughout history, including the Battle of Carillon and the Battle of the Lys in 1918. These battles are instances of larger conflicts, such as World War I.","Oh, you know, I've heard of Yorkshire! It's a beautiful place in the United Kingdom, right? *pauses* Oh, you're asking about the country? *laughs* Well, the United Kingdom did participate in some pretty big battles, like the Battle of Carillon and the Battle of the Lys in 1918. *hesitates* But, um, I'm not sure if that's what","Did you know that Yorkshire, a part of the United Kingdom 🇬🇧, participated in the Battle of Carillon 🏰 and Battle of the Lys 🔪 in 1918? These battles were instances of larger conflicts. #Yorkshire #BattleOfCarillon #BattleOfTheLys #UnitedKingdom"
"['<subj>Mount_Vesuvius<rel>instance of<obj>Stratovolcano', '<subj>Stratovolcano<rel>subclass of<obj>Volcano']","Mount Vesuvius is an instance of a stratovolcano, which is a subclass of volcano.","Oh, you know, Mount Vesuvius is an instance of a stratovolcano, which is a type of volcano! It's so cool how it's a subclass of volcano, right?","Explore the majestic Mount Vesuvius, an iconic stratovolcano 🌋 and instance of volcanic beauty! #Vesuvius #Volcano #Geology"
